"_id","type","properties","geometry"
"65f9adad8419e9b6fab90240","Feature","{""fid"":27502,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29305.3375999954,""y"":31455.5780998827,""LONG"":103.8450476285,""LAT"":1.300747562,""COORD"":""(1.300747562, 103.8450476285)""}","{""type"":""Point"",""coordinates"":[103.845047628503,1.30074756196423]}"
"65f9adad8419e9b6fab90241","Feature","{""fid"":27503,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29305.3375999954,""y"":31455.5780998827,""LONG"":103.8450476285,""LAT"":1.300747562,""COORD"":""(1.300747562, 103.8450476285)""}","{""type"":""Point"",""coordinates"":[103.845047628503,1.30074756196423]}"
"65f9adad8419e9b6fab90242","Feature","{""fid"":27504,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29305.3375999954,""y"":31455.5780998827,""LONG"":103.8450476285,""LAT"":1.300747562,""COORD"":""(1.300747562, 103.8450476285)""}","{""type"":""Point"",""coordinates"":[103.845047628503,1.30074756196423]}"
"65f9adad8419e9b6fab90243","Feature","{""fid"":27505,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29305.3375999954,""y"":31455.5780998827,""LONG"":103.8450476285,""LAT"":1.300747562,""COORD"":""(1.300747562, 103.8450476285)""}","{""type"":""Point"",""coordinates"":[103.845047628503,1.30074756196423]}"
"65f9adad8419e9b6fab90244","Feature","{""fid"":27631,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29780.382000047,""y"":31216.2329998783,""LONG"":103.8493161038,""LAT"":1.2985829856,""COORD"":""(1.2985829856, 103.8493161038)""}","{""type"":""Point"",""coordinates"":[103.849316103794,1.29858298562987]}"
"65f9adad8419e9b6fab90245","Feature","{""fid"":27686,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab90246","Feature","{""fid"":27687,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab90247","Feature","{""fid"":27688,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28651.4486000727,""y"":30277.0623998663,""LONG"":103.8391721154,""LAT"":1.290089501,""COORD"":""(1.290089501, 103.8391721154)""}","{""type"":""Point"",""coordinates"":[103.839172115447,1.29008950100936]}"
"65f9adad8419e9b6fab90248","Feature","{""fid"":27689,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28651.4486000727,""y"":30277.0623998663,""LONG"":103.8391721154,""LAT"":1.290089501,""COORD"":""(1.290089501, 103.8391721154)""}","{""type"":""Point"",""coordinates"":[103.839172115447,1.29008950100936]}"
"65f9adad8419e9b6fab90249","Feature","{""fid"":27690,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28651.4486000727,""y"":30277.0623998663,""LONG"":103.8391721154,""LAT"":1.290089501,""COORD"":""(1.290089501, 103.8391721154)""}","{""type"":""Point"",""coordinates"":[103.839172115447,1.29008950100936]}"
"65f9adad8419e9b6fab9024a","Feature","{""fid"":27691,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28349.5304000641,""y"":30305.193599868,""LONG"":103.8364592554,""LAT"":1.2903439145,""COORD"":""(1.2903439145, 103.8364592554)""}","{""type"":""Point"",""coordinates"":[103.836459255372,1.29034391450935]}"
"65f9adad8419e9b6fab9024b","Feature","{""fid"":27810,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28308.7516000851,""y"":30005.6057998621,""LONG"":103.836092838,""LAT"":1.2876345481,""COORD"":""(1.2876345481, 103.836092838)""}","{""type"":""Point"",""coordinates"":[103.836092837969,1.28763454808621]}"
"65f9adad8419e9b6fab9024c","Feature","{""fid"":27839,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29002.6073000558,""y"":30438.111899868403,""LONG"":103.8423274273,""LAT"":1.2915459668,""COORD"":""(1.2915459668, 103.8423274273)""}","{""type"":""Point"",""coordinates"":[103.84232742727,1.29154596683523]}"
"65f9adad8419e9b6fab9024d","Feature","{""fid"":27875,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29009.6502999889,""y"":30667.4019998728,""LONG"":103.8423907189,""LAT"":1.2936195857,""COORD"":""(1.2936195857, 103.8423907189)""}","{""type"":""Point"",""coordinates"":[103.842390718931,1.293619585665611]}"
"65f9adad8419e9b6fab9024e","Feature","{""fid"":27876,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29009.6502999889,""y"":30667.4019998728,""LONG"":103.8423907189,""LAT"":1.2936195857,""COORD"":""(1.2936195857, 103.8423907189)""}","{""type"":""Point"",""coordinates"":[103.842390718931,1.293619585665611]}"
"65f9adad8419e9b6fab9024f","Feature","{""fid"":27880,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29044.0733000275,""y"":31274.2724998814,""LONG"":103.8427000445,""LAT"":1.2991079078,""COORD"":""(1.2991079078, 103.8427000445)""}","{""type"":""Point"",""coordinates"":[103.842700044471,1.29910790782071]}"
"65f9adad8419e9b6fab90250","Feature","{""fid"":27899,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28308.7516000851,""y"":30005.6057998621,""LONG"":103.836092838,""LAT"":1.2876345481,""COORD"":""(1.2876345481, 103.836092838)""}","{""type"":""Point"",""coordinates"":[103.836092837969,1.28763454808621]}"
"65f9adad8419e9b6fab90251","Feature","{""fid"":27900,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28308.7516000851,""y"":30005.6057998621,""LONG"":103.836092838,""LAT"":1.2876345481,""COORD"":""(1.2876345481, 103.836092838)""}","{""type"":""Point"",""coordinates"":[103.836092837969,1.28763454808621]}"
"65f9adad8419e9b6fab90252","Feature","{""fid"":27901,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28308.7516000851,""y"":30005.6057998621,""LONG"":103.836092838,""LAT"":1.2876345481,""COORD"":""(1.2876345481, 103.836092838)""}","{""type"":""Point"",""coordinates"":[103.836092837969,1.28763454808621]}"
"65f9adad8419e9b6fab90253","Feature","{""fid"":27902,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28308.7516000851,""y"":30005.6057998621,""LONG"":103.836092838,""LAT"":1.2876345481,""COORD"":""(1.2876345481, 103.836092838)""}","{""type"":""Point"",""coordinates"":[103.836092837969,1.28763454808621]}"
"65f9adad8419e9b6fab90254","Feature","{""fid"":27903,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28308.7516000851,""y"":30005.6057998621,""LONG"":103.836092838,""LAT"":1.2876345481,""COORD"":""(1.2876345481, 103.836092838)""}","{""type"":""Point"",""coordinates"":[103.836092837969,1.28763454808621]}"
"65f9adad8419e9b6fab90255","Feature","{""fid"":27904,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29305.3375999954,""y"":31455.5780998827,""LONG"":103.8450476285,""LAT"":1.300747562,""COORD"":""(1.300747562, 103.8450476285)""}","{""type"":""Point"",""coordinates"":[103.845047628503,1.30074756196423]}"
"65f9adad8419e9b6fab90256","Feature","{""fid"":27930,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27826.3112000314,""y"":30687.6105998722,""LONG"":103.831757911,""LAT"":1.2938023609,""COORD"":""(1.2938023609, 103.831757911)""}","{""type"":""Point"",""coordinates"":[103.831757911005,1.29380236091495]}"
"65f9adad8419e9b6fab90257","Feature","{""fid"":27931,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27826.3112000314,""y"":30687.6105998722,""LONG"":103.831757911,""LAT"":1.2938023609,""COORD"":""(1.2938023609, 103.831757911)""}","{""type"":""Point"",""coordinates"":[103.831757911005,1.29380236091495]}"
"65f9adad8419e9b6fab90258","Feature","{""fid"":27932,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27826.3112000314,""y"":30687.6105998722,""LONG"":103.831757911,""LAT"":1.2938023609,""COORD"":""(1.2938023609, 103.831757911)""}","{""type"":""Point"",""coordinates"":[103.831757911005,1.29380236091495]}"
"65f9adad8419e9b6fab90259","Feature","{""fid"":28016,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29358.833800011,""y"":30255.274799867,""LONG"":103.8455282642,""LAT"":1.2898924389,""COORD"":""(1.2898924389, 103.8455282642)""}","{""type"":""Point"",""coordinates"":[103.845528264179,1.28989243894554]}"
"65f9adad8419e9b6fab9025a","Feature","{""fid"":28037,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab9025b","Feature","{""fid"":28038,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab9025c","Feature","{""fid"":28047,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29743.6021000595,""y"":30549.8124998706,""LONG"":103.848985583,""LAT"":1.2925561153,""COORD"":""(1.2925561153, 103.848985583)""}","{""type"":""Point"",""coordinates"":[103.848985583047,1.29255611528488]}"
"65f9adad8419e9b6fab9025d","Feature","{""fid"":28072,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab9025e","Feature","{""fid"":28073,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab9025f","Feature","{""fid"":28138,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29782.2288000649,""y"":30769.7723998727,""LONG"":103.8493326728,""LAT"":1.294545353,""COORD"":""(1.294545353, 103.8493326728)""}","{""type"":""Point"",""coordinates"":[103.849332672766,1.29454535304786]}"
"65f9adad8419e9b6fab90260","Feature","{""fid"":28167,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28349.5304000641,""y"":30305.193599868,""LONG"":103.8364592554,""LAT"":1.2903439145,""COORD"":""(1.2903439145, 103.8364592554)""}","{""type"":""Point"",""coordinates"":[103.836459255372,1.29034391450935]}"
"65f9adad8419e9b6fab90261","Feature","{""fid"":28228,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90262","Feature","{""fid"":28229,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90263","Feature","{""fid"":28257,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28434.2971000524,""y"":30363.0339998677,""LONG"":103.8372209202,""LAT"":1.2908670017,""COORD"":""(1.2908670017, 103.8372209202)""}","{""type"":""Point"",""coordinates"":[103.837220920238,1.29086700170988]}"
"65f9adad8419e9b6fab90264","Feature","{""fid"":28258,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28944.5223000678,""y"":30610.530999870196,""LONG"":103.8418055143,""LAT"":1.2931052664,""COORD"":""(1.2931052664, 103.8418055143)""}","{""type"":""Point"",""coordinates"":[103.841805514302,1.29310526637131]}"
"65f9adad8419e9b6fab90265","Feature","{""fid"":28267,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29295.655500072196,""y"":30302.231399866603,""LONG"":103.8449605829,""LAT"":1.2903171006,""COORD"":""(1.2903171006, 103.8449605829)""}","{""type"":""Point"",""coordinates"":[103.844960582904,1.29031710060683]}"
"65f9adad8419e9b6fab90266","Feature","{""fid"":28268,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29295.655500072196,""y"":30302.231399866603,""LONG"":103.8449605829,""LAT"":1.2903171006,""COORD"":""(1.2903171006, 103.8449605829)""}","{""type"":""Point"",""coordinates"":[103.844960582904,1.29031710060683]}"
"65f9adad8419e9b6fab90267","Feature","{""fid"":28269,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29295.655500072196,""y"":30302.231399866603,""LONG"":103.8449605829,""LAT"":1.2903171006,""COORD"":""(1.2903171006, 103.8449605829)""}","{""type"":""Point"",""coordinates"":[103.844960582904,1.29031710060683]}"
"65f9adad8419e9b6fab90268","Feature","{""fid"":28270,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29295.655500072196,""y"":30302.231399866603,""LONG"":103.8449605829,""LAT"":1.2903171006,""COORD"":""(1.2903171006, 103.8449605829)""}","{""type"":""Point"",""coordinates"":[103.844960582904,1.29031710060683]}"
"65f9adad8419e9b6fab90269","Feature","{""fid"":28271,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29295.655500072196,""y"":30302.231399866603,""LONG"":103.8449605829,""LAT"":1.2903171006,""COORD"":""(1.2903171006, 103.8449605829)""}","{""type"":""Point"",""coordinates"":[103.844960582904,1.29031710060683]}"
"65f9adad8419e9b6fab9026a","Feature","{""fid"":28272,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29295.655500072196,""y"":30302.231399866603,""LONG"":103.8449605829,""LAT"":1.2903171006,""COORD"":""(1.2903171006, 103.8449605829)""}","{""type"":""Point"",""coordinates"":[103.844960582904,1.29031710060683]}"
"65f9adad8419e9b6fab9026b","Feature","{""fid"":28354,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29674.3634000309,""y"":30533.8884998696,""LONG"":103.8483634432,""LAT"":1.292412108,""COORD"":""(1.292412108, 103.8483634432)""}","{""type"":""Point"",""coordinates"":[103.84836344315302,1.29241210801206]}"
"65f9adad8419e9b6fab9026c","Feature","{""fid"":28357,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29293.2621000763,""y"":31067.7303998772,""LONG"":103.8449391087,""LAT"":1.2972400044,""COORD"":""(1.2972400044, 103.8449391087)""}","{""type"":""Point"",""coordinates"":[103.844939108668,1.2972400044259]}"
"65f9adad8419e9b6fab9026d","Feature","{""fid"":28372,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29358.833800011,""y"":30255.274799867,""LONG"":103.8455282642,""LAT"":1.2898924389,""COORD"":""(1.2898924389, 103.8455282642)""}","{""type"":""Point"",""coordinates"":[103.845528264179,1.28989243894554]}"
"65f9adad8419e9b6fab9026e","Feature","{""fid"":28463,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29358.833800011,""y"":30255.274799867,""LONG"":103.8455282642,""LAT"":1.2898924389,""COORD"":""(1.2898924389, 103.8455282642)""}","{""type"":""Point"",""coordinates"":[103.845528264179,1.28989243894554]}"
"65f9adad8419e9b6fab9026f","Feature","{""fid"":28464,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29358.833800011,""y"":30255.274799867,""LONG"":103.8455282642,""LAT"":1.2898924389,""COORD"":""(1.2898924389, 103.8455282642)""}","{""type"":""Point"",""coordinates"":[103.845528264179,1.28989243894554]}"
"65f9adad8419e9b6fab90270","Feature","{""fid"":28465,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90271","Feature","{""fid"":28466,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90272","Feature","{""fid"":28467,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90273","Feature","{""fid"":28468,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90274","Feature","{""fid"":28469,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90275","Feature","{""fid"":28470,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90276","Feature","{""fid"":28471,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90277","Feature","{""fid"":28472,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90278","Feature","{""fid"":28473,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab90279","Feature","{""fid"":28474,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab9027a","Feature","{""fid"":28475,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab9027b","Feature","{""fid"":28476,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab9027c","Feature","{""fid"":28477,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab9027d","Feature","{""fid"":28478,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab9027e","Feature","{""fid"":28479,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
"65f9adad8419e9b6fab9027f","Feature","{""fid"":28480,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29254.000299984,""y"":30434.665099869,""LONG"":103.8445862989,""LAT"":1.2915147861,""COORD"":""(1.2915147861, 103.8445862989)""}","{""type"":""Point"",""coordinates"":[103.844586298874,1.29151478613339]}"
